index,labels,comment_length,word_count,comment_clean
1079,[0 0 0 0 1],50,7,test periodindex period series ops consistency
1080,[0 0 0 0 1],43,7,everything wanted test sorting
1081,[0 0 0 0 1],60,11,error raised attempting get slice multiindex
1082,[0 0 0 0 1],37,7,index lexsorted
1084,[0 0 0 0 1],51,8,small proxy class enables external file object
1087,[0 0 1 0 0],53,10,workaround limitation bz module bzfile
1088,[0 0 1 0 0],51,8,class unlike gzipgzipfile support
1089,[0 0 1 0 0],23,4,file object argument
1093,[0 0 0 0 1],29,5,lazy loading moved object
1094,[0 0 0 0 1],66,10,object provides sequence like access logical ancestor
1096,[0 0 1 0 0],74,13,requires given class parseexpression found given order
1097,[0 0 1 1 0],43,6,expression may separated whitespace
1099,[0 0 1 1 0],54,9,may also constructed using operator
1100,[0 0 1 1 0],22,2,suppress backtracking
1103,[1 0 0 0 0],31,5,name expr oneormore word alpha
1104,[1 0 0 0 0],48,9,expr integer id name expr name integer age
1106,[1 0 0 0 0],42,8,expr integer id name expr name integer age
1108,[1 0 0 0 0],14,2,generally
1109,[1 0 0 0 0],63,10,provide fewer feature option infinite nargs
1111,[0 0 0 1 0],63,9,parameter passed onwards parameter constructor
1113,[0 0 0 0 1],69,10,raised brokenpipeerror occurs stdout stream logging
1114,[0 0 0 0 1],56,10,bucket used store bytecode one template
1116,[0 0 0 0 1],74,12,initialized bytecode cache passed loading function
1118,[0 0 0 1 0],48,6,automatically reject outdated cache material
1119,[0 0 1 0 0],47,10,like macro without name call instead
1120,[0 1 0 0 0],19,4,call called
1121,[0 1 0 0 0],53,9,unnamed macro caller argument node hold
1122,[0 0 0 0 1],36,6,case insensitive dict like object
1124,[0 0 0 0 1],39,8,mutablemapping well dict copy
1125,[0 0 0 0 1],4,1,also
1126,[0 0 0 0 1],22,4,provides lower item
1133,[0 0 1 1 0],33,5,contain case sensitive key
1134,[1 0 0 0 0],30,4,however querying contains
1135,[1 0 0 0 0],27,4,testing case insensitive
1136,[1 0 0 0 0],23,2,cid caseinsensitivedict
1137,[1 0 0 0 0],27,4,cid accept application json
1138,[1 0 0 0 0],22,5,list cid accept true
1140,[1 0 0 0 0],55,8,value content encoding response header regardless
1141,[1 0 0 0 0],45,8,header name originally stored
1142,[1 0 0 0 0],52,8,constructor update equality comparison
1143,[1 0 0 0 0],55,10,operation given key equal lower
1144,[1 0 0 0 0],22,3,behavior undefined
1145,[0 0 0 0 1],53,8,enhanced string len operation colored output
1148,[0 0 0 0 1],19,3,struct winconh
1150,[0 0 1 0 0],66,11,creating instance neither supported useful created
1151,[0 0 1 0 0],73,11,automatically various stage template evaluation
1152,[0 0 1 0 0],19,4,created hand
1153,[0 0 1 0 0],25,4,context immutable
1154,[1 1 0 0 0],37,6,modification attr parent must
1155,[1 1 0 0 0],64,10,happen modification attr var allowed generated
1156,[1 1 0 0 0],19,3,template code
1157,[1 1 0 0 0],47,7,template filter global function marked
1158,[1 1 0 0 0],70,11,func contextfunction get active context passed first argument
1159,[1 1 0 0 0],48,9,allowed access context read
1160,[0 1 0 0 0],61,10,template context support read dict operation get
1162,[0 1 0 0 0],20,4,getitem contains
1163,[0 1 0 0 0],36,6,additionally meth resolve
1167,[0 0 0 0 1],73,13,two cooky meet criterion specified cookie jar
1168,[0 0 1 0 0],80,16,use get set include domain path args order specific
1169,[0 0 0 0 1],25,5,sequence data view
1170,[0 1 0 0 0],41,9,entry instance item class
1171,[0 0 0 0 1],15,3,date literal
1172,[0 0 0 0 1],38,6,graph structure directed edge
1175,[1 0 0 0 0],17,2,construction
1180,[0 0 0 1 1],19,3,globals others
1190,[0 1 0 0 0],44,8,string marking beginning block
1191,[0 1 0 0 0],15,4,default
1193,[0 1 0 0 0],38,8,string marking end block
1197,[0 1 0 0 0],13,3,default
1203,[0 1 0 0 0],18,3,comment end string
1204,[0 1 0 0 0],40,8,string marking end comment
1205,[0 1 0 0 0],21,3,line statement prefix
1207,[0 1 0 0 0],11,1,statement
1214,[0 1 0 0 0],11,2,trim block
1215,[0 1 0 0 0],57,13,set true first newline block
1222,[0 1 0 0 0],35,6,sequence start newline
1224,[0 1 0 0 0],10,5,n r n
1232,[0 1 0 0 0],15,2,versionadded
1234,[0 1 0 0 0],31,6,either import path
1236,[0 1 0 0 0],27,5,information
1238,[0 1 0 0 0],32,5,optimizer enabled
1242,[0 1 0 0 0],63,13,callable used process result variable
1244,[0 1 0 0 0],27,5,example one convert
1246,[0 1 0 0 0],10,1,autoescape
1248,[0 1 0 0 0],8,1,default
1249,[0 1 0 0 0],39,6,detail autoescaping see
1250,[0 1 0 0 0],27,3,class jinjautilsmarkup
1251,[0 1 0 0 0],28,7,jinja also
1252,[0 1 0 0 0],57,12,callable passed template name
1253,[0 1 0 0 0],17,2,versionchanged
1255,[0 1 0 0 0],10,2,cache size
1257,[0 1 0 0 0],35,7,per default mean
1259,[0 1 0 0 0],32,7,cache cleaned
1261,[0 1 0 0 0],11,2,auto reload
1266,[0 1 0 0 0],13,2,disable
1267,[0 1 0 0 0],14,2,bytecode cache
1269,[0 1 0 0 0],12,2,enable async
1270,[0 1 0 0 0],47,8,take advantage newer python feature
1271,[0 1 0 0 0],13,2,requires
1273,[0 0 0 0 1],40,7,usually mean child exited
1275,[0 0 0 0 1],37,5,general exception extract error
1276,[0 0 0 0 1],55,12,wrap list line object readline make
1279,[1 0 0 0 0],60,12,example could use read file looking
1280,[1 0 0 0 0],53,10,pattern control modem serial device
1283,[1 0 0 0 0],5,1,usage
1284,[1 0 0 0 0],38,6,metadata filemetadata path pkg info
1285,[0 0 0 1 0],73,12,provider reject data metadata request except pkg info
1287,[0 0 0 1 0],22,3,provided location
1289,[1 0 0 0 0],5,1,usage
1290,[1 0 0 0 0],38,6,metadata filemetadata path pkg info
1293,[0 0 0 1 0],22,3,provided location
1294,[0 0 0 0 1],37,6,load template file system
1295,[0 0 0 0 1],30,5,loader find template
1297,[1 0 0 0 0],68,13,loader take path template string multiple
1299,[1 0 0 0 0],11,2,given order
1301,[1 0 0 0 0],63,12,per default template encoding utf changed
1302,[1 0 0 0 0],52,8,setting encoding parameter something else
1303,[1 0 0 0 0],63,10,follow symbolic link set followlinks parameter true
1304,[1 0 0 0 0],60,8,loader filesystemloader path template followlinks true
1307,[0 0 0 0 1],49,7,lookahead matching given parse expression
1308,[1 0 1 0 0],55,8,followedby advance parsing position within
1311,[1 0 1 0 1],43,6,expression match current position
1312,[1 0 1 0 1],10,1,followedby
1313,[1 0 1 0 1],33,6,always return null token list
1314,[1 0 1 1 0],32,6,result name defined
1315,[1 0 1 1 0],65,11,lookahead expression returned access
1316,[1 0 1 1 0],5,1,name
1320,[1 0 0 0 0],21,4,data word word alpha
1323,[1 0 0 0 0],86,12,attr expr group label suppress oneormore data word stopon label setparseaction join
1324,[1 0 0 0 0],81,12,oneormore attr expr parsestring shape square color black posn upper left pprint
1326,[1 0 0 0 0],50,12,shape square color black posn upper left
1327,[1 0 0 0 0],64,13,get attribute item expression ascii
1328,[1 0 0 0 0],36,5,bytestring prefer attribute
1331,[0 0 1 0 0],44,8,fact kind hebrew logical visual
1332,[1 0 0 0 0],70,12,score two sbcharsetprobers produce final answer
1333,[0 0 0 0 1],61,11,reduces sequence character single space
1334,[1 0 0 0 0],6,1,built
1336,[0 0 1 0 0],66,10,disjointed model probers result hebrewprober
1338,[0 0 0 0 1],11,2,html parser
1341,[0 0 0 0 1],69,11,warned certain ssl configuration available platform
1343,[1 0 0 0 0],57,10,read metadata contained pydistjson
1345,[1 0 0 0 0],28,7,dry run mode used
1346,[0 0 0 0 1],33,6,internal name compiler
1347,[0 0 1 0 0],29,5,cannot create node
1348,[0 0 1 0 0],34,6,parser provides
1349,[0 0 1 0 0],61,6,meth jinjaparserparserfree identifier method creates
1350,[0 0 1 0 0],25,5,new identifier
1351,[0 0 1 0 0],41,7,identifier available
1353,[0 0 0 0 1],38,6,date field improperly specified
1354,[0 0 0 0 1],30,4,exception invalid header
1355,[1 0 0 0 1],60,11,invalid version found user refer pep
1356,[0 0 0 0 1],45,7,unicode set kanji unicode character range
1359,[0 1 0 1 0],62,13,key bare unquoted quoted using basic literal
1360,[0 1 0 1 0],67,10,quote following escaping rule single line stringtype
1361,[0 0 0 0 1],48,8,lock file creation failed reason
1363,[1 0 0 0 0],16,2,raise lockfailed
1364,[1 0 0 0 0],16,2,except lockerror
1366,[0 0 0 0 1],34,5,simple lru cache implementation
1368,[0 0 1 0 0],6,1,scale
1369,[0 0 1 0 0],59,13,long used storage template
1370,[0 0 1 0 0],18,5,harm
1371,[0 0 0 0 1],64,14,string ready safely inserted html xml
1372,[0 0 0 0 1],64,11,document either escaped marked
1373,[0 0 0 0 1],5,1,safe
1374,[0 1 0 1 0],66,12,passing object constructor convert text wrap
1376,[1 1 0 1 0],27,6,escape text use
1390,[1 0 1 0 0],55,8,implement html interface framework
1393,[1 0 1 0 0],52,9,passing object implement html wrap
1411,[1 0 1 0 0],64,10,method escape argument return markup instance
1413,[1 0 1 0 0],25,6,markup em foo amp bar em
1415,[1 0 1 0 0],29,6,markup em hello em lt foogt
1416,[0 0 0 0 1],69,12,class implement bytecode cache us memcache cache
1418,[0 0 0 1 0],47,8,enforce specific memcache library
1420,[0 0 0 1 0],31,4,minimal interface required
1421,[1 0 0 0 0],70,12,minimal interface client passed constructor
1423,[1 0 0 0 0],31,6,method set key value timeout
1425,[1 0 0 0 0],21,5,value string
1429,[1 0 0 0 0],61,12,provided integer number second cache
1431,[1 0 0 0 0],14,3,method get key
1433,[1 0 0 0 0],20,5,item
1439,[0 0 0 0 1],27,3,memoized zipfile manifest
1440,[0 0 0 0 1],30,5,required metadata missing
1441,[0 0 0 0 1],30,5,dict special property
1442,[0 0 0 1 0],67,12,initiation key list set tuples converted
1443,[0 0 0 1 0],63,12,multiple key accessing one item original
1444,[0 0 0 1 0],43,7,list like object return matching value
1445,[1 0 0 1 0],63,11,default value set default attribute
1447,[0 0 0 0 1],57,8,lazy loading moved object sixmovesurllib request
1451,[0 0 0 0 1],30,6,represents item tree
1453,[0 0 0 0 1],63,9,lookahead disallow matching given parse expression
1454,[0 0 0 1 0],55,9,notany advance parsing position within
1455,[0 0 0 1 0],66,10,input string verifies specified parse expression
1456,[0 0 0 1 0],39,7,match current position
1457,[0 0 0 1 0],17,3,also notany
1460,[1 0 0 0 0],18,4,null token list
1464,[1 0 0 0 0],51,9,take care mistake keywords identifier
1466,[1 0 0 0 0],31,5,boolean term optional ident
1468,[1 0 0 0 0],40,5,operation hierarchy use infixnotation
1470,[1 0 0 0 0],33,7,integer followed
1473,[0 0 0 0 1],68,13,raised attempt made unlock file someone else locked
1478,[0 0 0 0 1],30,3,ordered multivalue dictionary
1480,[0 0 0 1 1],4,1,key
1482,[0 0 0 0 1],46,7,retains order insertion deletion
1483,[0 0 0 1 0],59,10,internally item stored doubly linked list self
1484,[0 0 0 1 0],6,1,item
1485,[0 0 0 1 0],1,1,
1486,[0 0 0 1 0],17,2,dictionary self
1487,[0 0 0 1 0],53,10,map also maintained store ordered list
1488,[0 0 0 1 1],73,12,linked list node reference one value associated key
1489,[0 0 0 1 0],75,12,standard dict method interact first value associated given
1490,[0 0 0 1 1],4,1,key
1491,[0 0 0 1 0],66,12,mean omdict retains method parity dict dict
1492,[0 0 0 1 0],69,12,object replaced omdict object interaction
1500,[1 0 0 0 0],63,8,added parameter optional existing use remains unaffected
1504,[1 0 0 0 0],43,8,new method also added omdict
1507,[1 0 0 0 0],72,11,interact item dictionary including multiple item
1508,[1 0 0 1 1],13,3,key
1509,[1 0 0 0 0],26,5,new omdict method
1510,[1 0 0 0 0],23,6,load size reverse
1512,[1 0 0 0 0],56,10,poplist popvalue popvalues popitem poplistitem
1513,[1 0 0 0 0],52,10,allitems allkeys allvalues list listitems
1514,[1 0 0 0 0],56,8,iterallitems iterallkeys iterallvalues iterlists
1515,[1 0 0 0 0],13,1,iterlistitems
1516,[0 0 0 0 1],59,10,option usually optional value command line
1517,[0 0 0 0 1],51,9,extra feature argument
1518,[1 0 0 0 0],69,10,parameter passed onwards parameter constructor
1519,[0 1 0 0 0],71,13,param show default control default value shown
1520,[0 1 0 0 0],10,2,help page
1521,[0 1 0 0 0],33,5,normally default shown
1522,[0 1 0 0 0],7,2,
1523,[0 1 0 0 0],53,11,value string show string instead
1524,[0 1 0 0 0],6,1,value
1525,[0 1 0 0 0],48,7,particularly useful dynamic option
1529,[0 1 0 0 0],71,16,param prompt set true non empty string user
1530,[0 1 0 0 0],19,3,prompted input
1531,[0 1 0 0 0],37,9,set true prompt
1532,[0 1 0 0 0],24,3,option name capitalized
1533,[0 1 0 0 0],73,13,param confirmation prompt set value need confirmed
1534,[0 1 0 0 0],23,5,prompted
1535,[0 1 0 0 0],21,4,hidden user
1536,[0 1 0 0 0],27,5,useful password
1537,[0 1 0 0 0],6,1,input
1538,[0 1 0 0 0],50,11,param flag force option act flag
1539,[0 1 0 0 0],14,3,default
1540,[0 1 0 0 0],15,2,auto detection
1543,[0 1 0 0 0],41,8,set boolean automatically
1544,[0 1 0 0 0],55,10,option string contains slash mark two option
1545,[0 1 0 0 0],67,13,param multiple set true argument accepted
1546,[0 1 0 0 0],28,4,multiple time recorded
1548,[0 1 0 0 0],48,9,work support arbitrary number
1550,[0 1 0 0 0],59,10,param count flag make option increment integer
1552,[0 1 0 0 0],44,7,parameter pulled environment
1554,[0 1 0 0 0],8,1,context
1555,[0 1 0 0 0],27,5,param help help string
1557,[0 0 0 1 1],69,10,wrapper used catch suppress brokenpipeerrors resulting
1566,[0 0 0 1 0],43,7,pipe call attribute proxied
1567,[0 0 0 0 1],66,10,represents package index provides easier access endpoint
1568,[0 0 0 0 1],59,10,error occurs parser encounter syntax error
1569,[0 0 0 0 1],25,5,toml parsed
1572,[0 0 0 0 1],41,6,abstract base level parser element class
1574,[0 0 0 0 1],64,10,structured parse result provide multiple mean access
1575,[1 0 0 0 1],15,3,parsed data
1576,[1 0 0 0 0],21,5,list len result
1578,[1 0 0 0 0],21,3,attribute result
1579,[1 0 0 0 0],50,4,resultsname see class parserelementsetresultsname
1581,[1 0 1 0 0],17,3,integer word nums
1582,[1 0 1 0 0],36,4,date str integersetresultsname year
1583,[1 0 1 0 0],28,2,integersetresultsname month
1584,[1 0 1 0 0],26,2,integersetresultsname day
1585,[1 0 1 0 0],17,3,equivalent form
1586,[1 0 1 0 0],49,9,date str integer year integer month integer day
1587,[1 0 1 0 0],43,6,parsestring return parseresults object
1588,[1 0 1 0 0],38,6,result date strparsestring
1589,[1 0 1 0 0],19,5,def test fn repr
1590,[1 0 1 0 0],26,8,print fn eval
1591,[1 0 1 0 0],16,3,test list result
1592,[1 0 1 0 0],13,3,test result
1593,[1 0 1 0 0],17,3,test result month
1594,[1 0 1 0 0],15,2,test resultday
1595,[1 0 1 0 0],20,4,test month result
1596,[1 0 1 0 0],22,4,test minute result
1597,[1 0 1 0 0],22,4,test resultdump str
1599,[1 0 0 0 0],30,9,list result
1600,[1 0 0 0 0],13,3,result
1602,[1 0 0 0 0],13,2,resultday
1603,[1 0 0 0 0],20,4,month result true
1605,[1 0 0 0 0],30,8,resultdump
1606,[1 0 0 0 0],6,2,day
1607,[1 0 0 0 0],8,2,month
1608,[1 0 0 0 0],9,2,year
1610,[0 0 0 0 1],17,2,different check
1611,[0 0 1 0 0],47,9,first instead returning open file
1615,[0 1 0 0 0],69,14,param exists set true file directory need exist
1616,[0 1 0 0 0],23,5,value valid
1619,[0 1 0 0 0],17,2,silently skipped
1626,[0 1 0 0 0],2,1,
1627,[0 1 0 0 0],42,9,expand tilde prefix
1629,[0 1 0 0 0],67,15,param allow dash set true single dash indicate
1635,[0 0 0 0 1],66,9,allows arbitrary request transparently keeping track
1642,[0 1 0 0 0],11,1,explicitly
1645,[0 1 0 0 0],54,3,class urllibconnectionpoolconnectionpool instance
1647,[1 0 0 0 0],31,5,manager poolmanager num pool
1649,[1 0 0 0 0],38,6,r managerrequest get http yahoocom
1652,[0 0 0 0 1],12,3,prefix
1653,[1 0 0 1 0],56,11,prefix delimited template slash per
1654,[1 0 0 1 0],66,11,default changed setting delimiter argument
1655,[1 0 0 1 0],14,2,something else
1656,[1 0 0 0 0],19,2,loader prefixloader
1659,[1 0 0 0 0],68,12,loading app indexhtml file app package loaded
1661,[0 0 0 0 1],63,9,hold jinja preprocessed traceback printing reraising
1664,[0 0 0 0 1],44,7,user created class request request object
1668,[0 1 0 0 0],44,7,param header dictionary header send
1669,[0 1 0 0 0],72,10,param file dictionary filename fileobject file multipart upload
1670,[0 1 0 0 0],45,9,param data body attach request
1671,[0 1 0 0 0],18,4,dictionary
1672,[0 1 0 0 0],57,10,list tuples key value provided form encoding
1673,[0 1 0 0 0],11,2,take place
1674,[0 1 0 0 0],89,19,param json json body attach request file data specified
1676,[0 1 0 0 0],18,4,dictionary
1679,[0 1 0 0 0],44,8,param auth auth handler user pas tuple
1680,[0 1 0 0 0],75,12,param cooky dictionary cookiejar cooky attach request
1685,[1 0 0 0 0],48,7,req requestsrequest get http httpbinorg get
1687,[1 0 0 0 0],19,2,preparedrequest get
1689,[0 0 0 0 1],58,11,context manager remove package inner block
1690,[0 0 0 1 0],51,7,us uninstallpathset control workflow
1691,[0 0 0 1 0],18,4,inner block
1692,[0 0 0 1 0],72,9,exit correctly uninstallation committed otherwise rolled back
1693,[0 0 0 0 1],48,7,cache candidate requires python information
1696,[0 0 1 0 0],55,10,normally instantiated user code rather
1697,[0 0 1 0 0],48,6,class resourcefinder manages resource
1698,[0 0 0 0 1],42,6,resource finder file system resource
1699,[0 0 0 0 1],39,5,manage resource extraction package
1702,[0 0 0 0 1],20,2,retry configuration
1704,[0 0 0 1 0],26,5,safely reused
1705,[1 0 0 0 0],46,10,retries defined default pool
1706,[1 0 0 0 0],43,8,retries retry connect read redirect
1708,[1 0 0 0 0],44,6,response httprequest get http examplecom
1711,[0 1 0 0 0],15,3,param int total
1712,[0 1 0 0 0],33,6,total number retries allow
1716,[0 1 0 0 0],59,14,good idea set sensibly high value
1718,[0 1 0 0 0],36,9,set fail first retry
1719,[0 1 0 0 0],59,12,set false disable imply raise redirect false
1722,[0 1 0 0 0],72,13,error raised request sent remote server
1723,[0 1 0 0 0],49,12,set fail first retry type
1725,[0 1 0 0 0],39,8,many time retry read error
1726,[0 1 0 0 0],72,14,error raised request sent server
1727,[0 1 0 0 0],30,5,request may side effect
1728,[0 1 0 0 0],49,12,set fail first retry type
1729,[0 1 0 0 0],18,3,param int redirect
1731,[0 1 0 0 0],37,6,limit avoid infinite redirect
1732,[0 1 0 0 0],6,1,loop
1733,[0 1 0 0 0],70,15,redirect http response status code
1734,[0 1 0 0 0],3,1,
1736,[0 1 0 0 0],59,12,set false disable imply raise redirect false
1737,[0 1 0 0 0],16,3,param int status
1738,[0 1 0 0 0],44,9,many time retry bad status code
1739,[0 1 0 0 0],62,10,retries made response status code match
1740,[0 1 0 0 0],18,3,status forcelist
1743,[0 1 0 0 0],60,11,set uppercased http method verb retry
1744,[0 1 0 0 0],63,12,default retry method considered
1745,[0 1 0 0 0],66,10,idempotent multiple request parameter end
1749,[0 1 0 0 0],31,4,param iterable status forcelist
1750,[0 1 0 0 0],67,14,set integer http status code force retry
1752,[0 1 0 0 0],40,8,default disabled none
1753,[0 1 0 0 0],26,4,param float backoff factor
1755,[0 1 0 0 0],62,11,error resolved immediately second try without
1756,[0 1 0 0 0],7,2,delay
1757,[0 1 0 0 0],22,4,urllib sleep
1758,[0 1 0 0 0],42,8,backoff factor number total retries
1759,[0 1 0 0 0],8,1,second
1760,[0 1 0 0 0],56,11,backoff factor func sleep sleep
1761,[0 1 0 0 0],20,5,
1765,[0 1 0 0 0],42,9,default backoff disabled set
1766,[0 1 0 0 0],67,12,param bool raise redirect whether number redirects
1768,[0 1 0 0 0],31,6,response code xx range
1769,[0 1 0 0 0],63,11,param bool raise status similar meaning raise redirect
1770,[0 1 0 0 0],59,10,whether raise exception return response
1771,[0 1 0 0 0],58,10,status fall status forcelist range retries
1772,[0 1 0 0 0],15,2,exhausted
1773,[0 1 0 0 0],65,10,param tuple history history request encountered
1774,[0 1 0 0 0],35,6,call meth retryincrement
1775,[0 1 0 0 0],24,6,list order
1777,[0 1 0 0 0],49,9,list item class class requesthistory
1778,[0 1 0 0 0],37,6,param bool respect retry header
1779,[0 1 0 0 0],64,11,whether respect retry header status code defined
1780,[0 1 0 0 0],43,7,attr retryretry status code
1782,[0 1 0 0 0],62,11,sequence header remove request response
1783,[0 1 0 0 0],66,10,indicating redirect returned firing redirected
1784,[0 1 0 0 0],8,1,request
1785,[0 0 0 0 1],74,15,file based cache safe use even target directory may
1786,[0 0 0 0 1],30,5,accessible writable
1788,[0 0 0 0 1],10,1,validator
1789,[0 0 0 0 1],19,3,request session
1790,[0 0 0 0 1],67,7,provides cookie persistence connection pooling configuration
1793,[1 0 0 0 0],18,2,requestssession
1794,[1 0 0 0 0],27,4,sget http httpbinorg get
1795,[1 0 0 0 0],12,2,response
1796,[1 0 0 0 0],23,5,context manager
1797,[1 0 0 0 0],26,4,requestssession
1798,[1 0 0 0 0],27,4,sget http httpbinorg get
1799,[1 0 0 0 0],12,2,response
1800,[0 0 0 0 1],60,10,token skipping undefined text matched
1801,[0 0 0 0 1],20,3,expression found
1803,[0 1 0 0 0],64,12,expr target expression marking end data skipped
1804,[0 1 0 0 0],67,11,include default false true target expression also parsed
1806,[0 1 0 0 0],72,11,ignore default none used define grammar typically quoted string
1808,[0 1 0 0 0],65,11,failon default none define expression allowed
1810,[0 1 0 0 0],25,6,skipto match
1813,[1 0 0 0 0],32,5,severity description day open
1814,[1 0 0 0 0],40,6,critical intermittent system crash
1816,[1 0 0 0 0],17,3,integer word nums
1817,[1 0 0 0 0],12,2,sep suppress
1818,[1 0 0 0 0],61,12,use skipto simply match everything next sep
1819,[1 0 0 0 0],82,15,ignore quoted string character inside quoted string match
1820,[1 0 0 0 0],85,14,parse action call tokenstrip matched token ie description body
1821,[1 0 0 0 0],43,6,string data skipto sep ignore quotedstring
1823,[1 0 0 0 0],33,6,ticket expr integer issue num sep
1824,[1 0 0 0 0],19,4,string data sev sep
1827,[1 0 0 0 0],14,2,print tktdump
1828,[1 0 0 0 0],6,1,print
1829,[1 0 0 0 0],46,9,critical intermittent system crash
1830,[1 0 0 0 0],11,3,day open
1832,[1 0 0 0 0],13,3,issue num
1834,[1 0 0 0 0],50,12,cosmetic spelling error login log n
1835,[1 0 0 0 0],12,3,day open
1836,[1 0 0 0 0],34,7,desc spelling error login log n
1838,[1 0 0 0 0],12,2,sev cosmetic
1839,[1 0 0 0 0],12,3,day open
1840,[1 0 0 0 0],12,3,issue num
1843,[0 0 0 0 1],12,2,token class
1845,[0 0 0 1 0],23,4,iterate stream
1848,[1 0 0 0 0],68,12,documentclass class use bottommost node document
1849,[1 0 0 0 0],47,8,elementclass class use html element
1850,[1 0 0 0 0],42,7,commentclass class use comment
1851,[1 0 0 0 0],42,7,doctypeclass class use doctypes
1852,[0 0 0 0 1],29,5,abstract base class try
1855,[0 0 0 0 1],64,11,base class error arising attempt release lock
1857,[1 0 0 0 0],17,2,raise unlockerror
1861,[1 0 1 0 1],58,9,op namespace dynamically bind operator python
1863,[1 0 1 0 0],2,1,
1868,[1 0 1 0 0],12,2,instead
1873,[0 0 1 0 0],60,10,torchops object create new opnamespace
1879,[0 0 1 0 0],56,8,torchopsmy namespacemy op invoke getattr
1882,[0 0 1 0 0],69,14,torchget operation function bound c similar
1883,[1 0 1 0 0],1,1,
1888,[1 0 1 0 0],30,5,operation already exist
1889,[0 0 0 0 1],30,3,implement adadelta algorithm
1890,[0 0 0 0 1],67,12,proposed adadelta adaptive learning rate method
1891,[0 1 0 0 0],9,1,argument
1895,[0 1 0 0 0],31,5,squared gradient default
1897,[0 1 0 0 0],32,5,numerical stability default e
1899,[0 1 0 0 0],28,5,parameter default
1902,[0 0 1 0 0],67,12,proposed adam method stochastic optimization
1903,[0 1 0 0 0],9,1,argument
1906,[0 1 0 0 0],45,8,lr float optional learning rate default e
1908,[0 1 0 0 0],60,10,running average gradient square default
1916,[0 0 1 0 0],41,6,adam method stochastic optimization
1918,[0 0 1 0 0],37,7,convergence adam beyond
1919,[0 0 1 0 0],39,5,http openreviewnet forumid ryquf rz
1921,[0 0 0 0 1],67,12,proposed adam method stochastic optimization
1922,[0 1 0 0 0],9,1,argument
1925,[0 1 0 0 0],45,8,lr float optional learning rate default e
1927,[0 1 0 0 0],43,7,running average gradient square
1932,[0 0 0 1 0],52,14,output size x h x w input size
1933,[0 0 0 1 0],69,13,number output feature equal number input plane
1935,[0 1 0 0 0],70,17,output size target output size image form x h x w
1936,[0 1 0 0 0],58,19,tuple h w single cube x x
1938,[0 1 0 0 0],33,8,input
1939,[0 1 0 0 0],72,13,return index true return index along output
1940,[0 1 0 0 0],33,5,useful pas nnmaxunpoold
1943,[1 0 0 0 0],29,6,target output size xx
1944,[1 0 0 0 0],28,3,nnadaptivemaxpoold
1945,[1 0 0 0 0],33,7,input torchrandn
1946,[1 0 0 0 0],14,3,output input
1947,[1 0 0 0 0],34,7,target output size xx cube
1948,[1 0 0 0 0],24,3,nnadaptivemaxpoold
1949,[1 0 0 0 0],33,7,input torchrandn
1950,[1 0 0 0 0],14,3,output input
1951,[1 0 0 0 0],29,6,target output size xx
1953,[1 0 0 0 0],14,3,output input
1955,[0 0 0 0 1],68,14,applies batch normalization input mini batch
1956,[0 0 0 0 1],75,11,input optional additional channel dimension described paper
1957,[0 0 0 0 1],93,12,batch normalization accelerating deep network training reducing internal covariate shift
1959,[0 0 0 1 0],65,10,mean standard deviation calculated per dimension
1964,[0 0 0 1 0],59,10,running estimate kept default attr momentum
1968,[0 0 0 1 0],24,4,evaluation time well
1978,[0 0 1 0 0],82,12,batch normalization done c dimension computing statistic
1981,[0 1 0 1 0],50,10,num feature math c expected input size
1984,[0 1 0 0 0],61,10,eps value added denominator numerical stability
1985,[0 1 0 0 0],12,3,default e
1986,[0 1 0 0 0],60,11,momentum value used running mean running var
1987,[0 1 0 0 0],12,1,computation
1988,[0 1 0 0 0],48,9,set none cumulative moving average
1989,[0 1 0 0 0],19,4,ie simple average
1990,[0 1 0 0 0],10,2,default
1992,[0 1 0 0 0],28,3,learnable affine parameter
1993,[0 1 0 0 0],12,2,default true
1996,[0 1 0 0 0],64,11,module track statistic always us batch
1997,[0 1 0 0 0],43,7,statistic training eval mode
1998,[0 1 0 0 0],12,2,default true
2000,[0 0 0 1 0],31,9,input math n c math n c l
2003,[1 0 0 0 0],27,4,learnable parameter
2004,[1 0 0 0 0],20,3,nnbatchnormd
2005,[1 0 0 0 0],30,4,without learnable parameter
2007,[1 0 0 0 0],14,3,output input
2008,[0 0 0 0 1],64,12,loss combine sigmoid layer bceloss one single
2009,[0 0 0 0 1],6,1,class
2010,[0 0 0 0 1],66,11,version numerically stable using plain sigmoid
2013,[0 0 0 1 0],73,14,unreduced ie attr reduction set none loss described
2020,[0 1 0 1 0],19,4,default mean
2024,[0 0 0 1 0],51,11,operatorname sum l text reduction text sum
2025,[0 0 0 1 0],9,2,end case
2026,[0 0 0 1 0],71,13,used measuring error reconstruction example
2027,[0 0 0 1 0],16,3,auto encoder
2028,[0 0 1 1 0],43,9,note target number
2029,[0 0 1 1 0],16,4,
2030,[1 0 0 1 0],87,15,possible trade recall precision adding weight positive example
2031,[0 0 0 1 0],70,13,case multi label classification loss described
2033,[0 0 0 1 0],45,14,ell c x l c l c dotsl nc top quad
2035,[0 0 0 1 0],38,11,nc cdot log sigma x nc right
2036,[1 0 0 0 0],92,16,example dataset contains positive negative example single class
2038,[1 0 0 1 0],85,16,loss would act dataset contains math time positive example
